apple_id,dataset,harvest,SACCBaum,Location,PL.Code,Sorte,area_top,area_side1,area_side2,perimeter_top,perimeter_side1,perimeter_side2,width_top,width_side1,width_side2,height_top,height_side1,height_side2,up_ratio_top,up_ratio_side1,up_ratio_side2,down_ratio_top,down_ratio_side1,down_ratio_side2,diago_ratio_top,diago_ratio_side1,diago_ratio_side2,compactness_top,compactness_side1,compactness_side2,solidity_top,solidity_side1,solidity_side2,roundness_top,roundness_side1,roundness_side2,convexity_top,convexity_side1,convexity_side2,rectangularity_top,rectangularity_side1,rectangularity_side2,ellipticity_top,ellipticity_side1,ellipticity_side2,aspect_ratio_top,aspect_ratio_side1,aspect_ratio_side2,stem_calyx_ratio_top,stem_calyx_ratio_side1,stem_calyx_ratio_side2,max_width_height_ratio_top,max_width_height_ratio_side1,max_width_height_ratio_side2,symmetry_top,symmetry_side1,symmetry_side2,R_top,R_side1,R_side2,G_top,G_side1,G_side2,B_top,B_side1,B_side2,L_top,L_side1,L_side2,a_top,a_side1,a_side2,b_top,b_side1,b_side2,R_std_top,R_std_side1,R_std_side2,G_std_top,G_std_side1,G_std_side2,B_std_top,B_std_side1,B_std_side2,L_std_top,L_std_side1,L_std_side2,a_std_top,a_std_side1,a_std_side2,b_std_top,b_std_side1,b_std_side2,dissimilarity_top,dissimilarity_side1,dissimilarity_side2,correlation_top,correlation_side1,correlation_side2,homogeneity_top,homogeneity_side1,homogeneity_side2,contrast_top,contrast_side1,contrast_side2,energy_top,energy_side1,energy_side2,entropy_top,entropy_side1,entropy_side2,Loc,place
11.93.0.584_002_20210831_1108_30,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,97131.5,114814.75,121646.75,1168.2123266458511,1324.577554345131,1327.5758222341537,346.0,383.0,401.0,364.0,420.0,408.5,0.5780346820809249,0.19013700125539,0.4294627749576988,0.5809248554913294,0.6145270454669505,0.6076129690454862,0.9682539682539683,0.9885293085293085,1.0053059395801331,0.8943888793592867,0.8292801749953832,0.8728639327190468,0.9964351296176612,0.9659547714661891,0.9811795194099607,0.9922173174679436,0.9399930800079015,0.9635234184787701,0.9494230997053664,0.9359660573419937,0.9507180392498467,0.7712276884964746,0.7120329907597612,0.7427826229881709,0.9363230429123871,0.9639601999590766,0.9353481292942003,1.0520231213872833,1.0967605480050215,1.0192532596795063,0.9646017699115044,0.26890331890331887,0.18337218337218336,0.4532967032967033,0.45147475893363587,0.5033984248570504,0.9536740574721845,0.9169545949818843,0.9358160781964096,130.16123612447407,133.31730878035125,131.66284569892176,130.2296911124833,126.37923518096112,124.46269300773967,73.13191263265219,73.85657707448678,74.27237672676577,135.73874520728924,133.71953260397,131.98136171766515,119.08564412596752,122.67537773436803,123.07690435225192,158.74117207806194,157.40838787676657,156.30078503183833,14.83533294895272,11.801030236214302,10.693451211296775,13.600936320619295,11.00353055314597,11.395323384345055,6.541420868401231,7.584254211454924,6.57587512249769,13.755465536922612,10.78763237289051,10.746140684493506,1.701656056116948,2.105039312273264,2.425849577020901,4.0929064404332065,3.3364029494425966,3.0555923765320676,0.12086372086372085,0.13274631774631773,0.1357564707564708,0.9950169265800299,0.9953719582773098,0.9956389325963031,0.9748806356096608,0.9712165247673639,0.9693769940594577,7.299453739453741,7.913394108394107,7.7331052481052485,0.9499891370976729,0.9397358716637538,0.9351472247513539,0.6873127829023697,0.810759111681165,0.861429263686651,Loc_1,11
11.93.0.584_003_20210831_1108_50,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,94616.0,111523.25,56048.75,1153.6854152679443,1456.7184229493141,722.4198716282845,351.0,385.5,209.0,345.0,417.5,210.0,0.603988603988604,0.05964508044304309,0.5210631127450981,0.6011396011396012,0.679379901366319,0.56640625,0.9221789883268483,0.9979920814479638,0.9981684981684982,0.8933047495750162,0.6606289613074843,0.7231327953114418,0.9959002373546795,0.9327805503510823,0.9661544297370595,0.990606422002417,0.9020470118757445,0.9551056235579687,0.9496186863550431,0.8557147420245492,0.8686071941791915,0.7813369668442133,0.6926731264605347,0.7386237072311018,0.9277311005484757,0.968231475885168,0.9682793454612796,0.9829059829059829,1.0835657692618643,1.0026041666666665,0.9016393442622951,0.4708333333333333,0.5643939393939394,0.5072463768115942,0.4481874949780181,0.4814081072843645,0.9102430206868849,0.938250761194801,0.9341122414368723,127.33811675081938,126.61199852325868,136.80726798405482,124.56506333599079,119.52869800639921,123.83875608001853,70.78992824873771,69.63765690376569,74.09637819848594,130.81941122626745,127.08813069160719,132.8361960722166,120.7610210529424,123.10033226679793,125.66656507905547,157.531889449907,156.32718434654197,156.90549914056882,16.986061953225054,9.772524162626915,9.876758161438397,16.15220916089057,7.936560831070054,9.865670308220325,6.60718871405063,4.174006404191459,4.103692544369735,16.09998849083529,7.809316236875469,8.557019701754887,3.314707122952499,2.9815226414443177,5.0886257315985555,5.2791346251958435,2.6032128014528984,2.761753118654941,0.11992277992277989,0.1194930644930645,0.06095095095095095,0.9950646110150295,0.9957118857413063,0.9980514423197552,0.9750619847857731,0.972370331928921,0.9858530030680515,6.578003718003718,6.326104676104677,3.2196088946088945,0.9513620169016029,0.9416971735319963,0.9705709122409947,0.6884161179582045,0.7631749685675211,0.3867239014672469,Loc_1,11
11.93.0.584_004_20210831_1108_56,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,114957.5,130144.0,135546.5,1213.6472709178925,1331.0946779251099,1332.3729401826859,376.0,410.0,425.5,390.0,390.0,387.5,0.6117021276595744,0.6554626602592732,0.7154186555290374,0.5877659574468085,0.6994450101529794,0.6864475603288253,1.037593984962406,0.9981737793156478,1.0036098161098161,0.980758785752897,0.9225978888562312,0.9591830315521837,0.9976741259530225,0.9938109296613686,0.99543105126269,0.9952486510117384,0.980088835215452,0.9736323505090712,0.9926937894736558,0.9698587025969038,0.9925516552736483,0.7839436715766503,0.8129877899192333,0.8218265688677568,0.9531627223822627,0.9440647523758792,0.8945946180021703,1.0372340425531914,0.9517123104132055,0.9106365464509856,1.0619469026548674,0.7080722891566265,0.6944444444444444,0.4846153846153846,0.5009075126262627,0.49546968687541637,0.9561035090096193,0.9585551586529732,0.9407898474936633,128.06304740883368,127.76974450805821,129.37764231165553,123.01019090332731,120.5742439910212,121.76685060526391,69.30801653086623,70.71022219980327,72.09181039879043,129.84526968323667,128.13190748820904,129.3976636909061,121.79008852466715,123.17504602890362,123.36044260826857,157.86872754596473,156.28547504350678,156.17565173008214,14.303154926965536,9.819794627236957,10.050404865829538,14.20860272560245,10.330500155725982,7.583705222650101,5.863678420110558,4.765615017777901,4.198413194632652,13.868427883401399,9.715225184000074,7.501849578227721,3.8316903820433597,2.763006546785206,2.957610566449018,4.888828238129113,3.0225743463572554,2.6853050834170746,0.1402674102674103,0.14031031031031033,0.14439868439868442,0.9955780070503653,0.9960222825846934,0.9962490660888381,0.9693142272566653,0.9664545067050588,0.9649923267450342,7.17902044902045,7.184321464321464,7.210291005291005,0.9388653188193166,0.9288994254666317,0.9255379713159256,0.8285797162842844,0.9241137448825256,0.9331579933188785,Loc_1,11
11.93.0.584_005_20210831_1109_09,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,75740.0,95961.75,105923.5,1029.4011445045471,1248.0273531675339,1198.3926184177399,306.0,341.0,358.0,322.0,353.0,402.5,0.5620915032679739,0.6669377113503188,0.2613550325879093,0.5849673202614379,0.6558894137690698,0.6957967451118137,0.9506726457399103,1.0056186770428015,0.992046875,0.8981851516940322,0.7946098248152313,0.9263112334465355,0.9959630228674372,0.9802045907879873,0.9847245888014469,0.9922363514988034,0.9552921361517814,0.9501258440953642,0.9514267741234699,0.9064042160342431,0.9873862745300603,0.7686842853083262,0.796732490388098,0.7349713300398233,0.9378858216958331,0.9403298118925731,0.8965041692657423,1.0522875816993464,1.0350723216052728,1.1237755141864731,0.941747572815534,0.8220740480786103,0.20128161761942348,0.4782608695652174,0.49810053891686545,0.43138528138528137,0.9452757916241062,0.9193275229823035,0.9625014835615722,133.1502331069971,126.39193730625489,132.11643696996208,130.58632696883524,120.18459744473738,125.76144620788259,73.62416574778017,70.0027232957673,74.50402486077833,136.64999129475945,127.42436335718631,133.00347319697335,120.25839088464589,122.68214937566997,122.56849444745484,158.97316851411216,156.29007445606513,156.6880977718005,16.641144614257552,10.510044703891126,12.721314640812512,15.746673051261393,10.416139362955091,11.988659851605158,7.154853400901898,4.873347198866747,7.879368145651158,15.763881415942942,10.16930400477872,11.783767069451429,2.5280875239606773,1.601476802573166,2.1461797412910717,4.758838484766582,3.157366537801407,3.489688448584218,0.09932503932503932,0.10785928785928786,0.1256985556985557,0.9943333041952932,0.9948965334894752,0.9949988980191546,0.9809498933226724,0.9770255475943026,0.9738087057827719,6.3820377520377525,6.539331474331473,7.736697411697411,0.9628470618087484,0.9504309414437704,0.9450032246235792,0.5354381758424094,0.6728683057935063,0.7544419566919476,Loc_1,11
11.93.0.584_006_20210831_1109_15,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,75350.0,88296.25,46314.0,1029.602154970169,1307.5376217961311,706.7939372062683,311.0,345.0,194.5,313.0,311.0,174.5,0.6205787781350482,0.7492413480048083,0.6989643744821872,0.5659163987138264,0.7236153024940948,0.606338028169014,0.9864253393665159,1.0066789020108522,0.9884169884169884,0.8932113539365101,0.6485676875907844,0.6689200015555994,0.995856654793923,0.9695421587045268,0.9707309318205923,0.9933769402478239,0.9281049458622898,0.9476445953001049,0.9482439496120366,0.8359272898653121,0.8400207817697751,0.7740669591033768,0.8226032383450289,0.7737309207029954,0.9856749780632178,0.9198462464024675,0.9444991889341572,1.0064308681672025,0.9013962559158043,0.943661971830986,1.1875,1.1661553211888782,1.2768595041322315,0.5175718849840255,0.5589455497273865,0.5083099906629318,0.9816969538501765,0.9431115783339132,0.9283106365488603,125.81771207676917,130.72931188846965,150.74164309395627,126.35744672584937,118.93414657543006,131.15012014478208,71.36985955438139,70.6753533286436,78.91859050399975,131.8543678004623,127.62150668286756,141.61533899078384,119.1463703646147,125.4110443179638,128.19864951181677,157.71141630567806,156.10495139732686,158.8997323356754,15.099276110114083,14.021949203234062,8.522032757657932,14.115794356660015,11.48067125958047,13.119977875324226,5.937833754500365,5.20236819553235,5.308468728114455,14.13061288361568,11.528239234661442,10.624069298141345,2.4476495960187448,3.3660894080425066,5.828537833149161,4.424762512692227,3.6485044983141544,2.956266727102444,0.09508365508365507,0.09894823394823396,0.053993993993994,0.9940693221149545,0.9950830777607831,0.9979494347114335,0.9814140656253876,0.9785751340526827,0.988262923270665,6.124882024882025,5.8203474903474905,3.174708994708995,0.9630044740422087,0.9550906864536406,0.9763974220860732,0.534603284649267,0.62271899835052,0.3273444960317887,Loc_1,11
11.93.0.584_007_20210831_1109_28,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,93034.5,108272.25,107008.75,1143.2417641878128,1357.5792519450188,1344.165038406849,349.0,384.0,379.0,345.0,341.0,345.0,0.5959885386819485,0.7588683034048587,0.751645458534445,0.5730659025787965,0.6565156335859219,0.6337505310739185,1.0041152263374487,0.9984022556390978,0.9946737227874413,0.8944946122483538,0.7380856908836727,0.744201855795676,0.9961400503238932,0.9895494677265182,0.9914806500150087,0.994107463360566,0.9653318892924473,0.9731903308307346,0.9485761420439428,0.8744030754736886,0.8744574017492792,0.7726797059922761,0.826566157078404,0.8181814853735494,0.9911733512624498,0.9181861816710046,0.9299943324054227,0.9885386819484241,0.8879361224365193,0.9102502489953126,1.0707964601769913,1.2735828877005348,1.5255604493492354,0.4985507246376812,0.5568720583047231,0.5663326636460688,0.9699625057926444,0.9611736347558407,0.9666672885696573,131.76789892372486,130.19375726589746,126.13342699295654,128.848219542017,117.3201370051377,119.77274251830477,71.8261506181412,69.20796404865183,71.34971111068923,135.019170679427,126.25610960411015,127.13100323378835,120.42235874832068,125.98079302973862,122.96328289636057,159.11529578697903,156.26456617123142,155.40008479992912,16.012833742768578,11.310989431410315,11.218490578572359,15.22129487013801,10.258181784897834,11.364335102492046,6.5617990495482355,5.133196291952689,5.0921780618145185,15.166575826930181,10.04328145994968,10.732100764362517,2.794490076673214,2.2926512003454413,3.363261765670514,4.760798040558507,3.074772942972966,3.2893332297862368,0.11337337337337337,0.11576934076934077,0.11352638352638351,0.9952896364465624,0.9958028219561242,0.9957694858185846,0.9760800721958894,0.9731301535082758,0.9737823068609719,6.544641784641785,6.108198913198914,6.108820963820963,0.9524260733541909,0.9425978339998586,0.9433043088019215,0.6634955381661959,0.7659113410203271,0.75914521364598,Loc_1,11
11.93.0.584_008_20210831_1109_34,Loc_1_2021,2021,11.93.0.584,Loc_1,14-001-1586,Saemling_Ernst_Bosch,101354.0,114086.25,115439.0,1141.0528191328049,1418.7924550175667,1321.6118665337563,363.0,394.0,389.0,356.0,359.0,390.0,0.6033057851239669,0.6834367569448472,0.5144495488647255,0.5950413223140496,0.6347632211461012,0.5956737283934297,1.0318725099601593,0.9960321583500014,0.9883405713052626,0.9782261325980086,0.7117713954892086,0.8384919254627141,0.9974805629367188,0.9838033880558346,0.9892242397272286,0.9956490601298003,0.9672413437095957,0.9636827350703014,0.9912118517698404,0.8578356614926319,0.9317718454440655,0.7843037112700034,0.8060400246876526,0.7639833109239829,0.9654614668434154,0.898965198348931,0.9261980125199649,0.9807162534435262,0.9110041433882993,1.0038800938625774,1.0775862068965518,1.0751408609420778,1.0513774104683196,0.47191011235955055,0.5102227813109077,0.4722040549378679,0.9589262364433505,0.9245807301091571,0.9278360788822468,131.86765246017603,127.531185480102,127.91840195267349,127.35878984097619,116.3740601170158,118.25458684644406,72.78852144577002,70.21456249223543,72.07201070215275,134.02243201697706,124.99399539745737,126.50442109215938,121.40256560242685,125.40809408591018,124.69846801969102,158.11840404837372,155.0291119695688,154.73104973802023,14.592324464331849,12.287902216396333,12.248359577787406,14.206412212443565,9.697434143085367,11.622949474687408,7.200013333588665,5.363221845140541,8.294115903232743,14.00987550958956,9.85830698024773,11.199702737583273,3.281200724032463,2.7812560259483017,3.0664315387970813,4.200646713086977,2.9148853053897206,3.215275450286025,0.11996567996567997,0.12130416130416131,0.12711211211211212,0.9956242879685349,0.995745850339246,0.9952798062709143,0.9737541366286213,0.9716033147807215,0.9717285147138727,6.617767767767766,6.3023873873873875,7.296205491205493,0.9472257914734468,0.9393555226641981,0.9388435000407809,0.7214998138634965,0.8025792875943747,0.8069362688896354,Loc_1,11
11.93.0.1103_001_20210824_0935_19,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,174743.5,199618.0,203205.0,1496.9770381450653,1602.8593981266022,1618.4954249858856,467.0,498.0,512.0,484.0,491.5,490.0,0.5931477516059958,0.7082667634955216,0.7107845945275058,0.5802997858672377,0.6206971677559914,0.6179049473945504,1.0877742946708464,1.0109452354453698,1.0013123359580054,0.9798974250971895,0.9757609801860683,0.9741189658130053,0.9981578376155279,0.9975436002291689,0.9973266517900108,0.9895914484891977,0.9857207506459262,0.9832927382888348,0.9950899530139197,0.9949349838819943,0.9953256453625214,0.7731055444458209,0.8152314147223649,0.8093232758272806,0.9141585537388929,0.9937337299859513,0.9634882405633656,1.0364025695931478,0.9867707576857904,0.9577628840388765,1.144,0.9377763819095477,1.1074825618262523,0.45867768595041325,0.4590315416107271,0.5531188170363428,0.8942821661897306,0.9717322922357525,0.9481012030325149,115.71647911431589,112.62197757034951,113.83080428594118,104.87320732728796,86.59220628802362,79.80202568143777,71.74810444662953,66.20229340373993,64.05524807877921,113.86102917076369,99.43109202881855,94.92444623636209,127.08141592920354,135.91155481938588,140.19112634241102,148.30096507520304,144.02806197109427,143.00639897860694,13.994663148581205,10.81264390551329,12.050714782281705,16.901311822809426,17.047277207685713,16.77829498604994,7.780751617727662,8.63721921594977,8.338868796100167,14.779141359122319,15.256531396574102,15.201589360940217,8.202014344960286,5.80495637367548,5.516483062544345,3.6897477035605,3.8186844261981054,3.7606236481060136,0.19391248391248395,0.188000143000143,0.17721006721006716,0.9964342777697731,0.9966468851921811,0.9962028487469003,0.9500946720838028,0.9478318788146486,0.9504379150546551,6.99843414843415,5.94878306878307,6.253790933790932,0.9015394877073093,0.8849007226313792,0.882690656802629,1.3027263228580452,1.4556283679090964,1.452697876019121,Loc_1,11
11.93.0.1103_002_20210824_0935_28,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,162412.5,193357.25,192193.5,1439.548954486847,1589.6216428279877,1579.3303545713425,465.0,487.5,476.5,451.0,498.0,505.0,0.610752688172043,0.7577629551024534,0.7715318173805746,0.5655913978494623,0.5429204881376487,0.5208663846289441,0.9814814814814815,1.0095659944826514,0.9900252525252525,0.9848643985366905,0.9610969549757244,0.9681345726843948,0.9978894787288948,0.9963780007035723,0.9976712816977198,0.9957911536793902,0.9707355412920318,0.9775696111030211,0.9944983969043076,0.995023075334788,0.9951634007301353,0.774443888133896,0.796629325984505,0.7985624875106372,0.9631650366777949,0.9786311733798375,0.9412449022730264,0.9698924731182795,1.0210149321609945,1.0603781068217875,1.1048387096774193,1.3755226419105662,1.8548133153396311,0.48337028824833705,0.5870714213556925,0.5870898425246251,0.9681803915888076,0.8936950103784491,0.9530403833218108,111.83065753467993,110.58478788467139,110.62355903439425,89.55094826086268,94.49814257515452,95.1410428046997,65.03040919947486,68.21976830728408,70.15720898113675,101.35866246974898,104.84541630262434,105.242059420389,133.5101153097863,130.53872439568974,130.4077635432037,145.72595340155962,145.62189755039964,144.64821058049048,12.418363475306077,10.864187732849466,9.547180876186008,13.835707668510747,14.304132326018667,11.2154526381668,6.382146863287051,6.737495622792495,5.063264290528228,12.228233830225939,13.07418047393312,9.64023534772822,7.1653367404734345,5.059002430578409,5.621683021344029,3.203775358832458,3.6620091198266738,2.8481743293341912,0.16663377663377663,0.182930787930788,0.17691763191763193,0.9958864979626899,0.9963466081198478,0.9962103164246344,0.9566320235792232,0.950256245073391,0.9526489770970717,5.993936793936795,6.704970684970686,6.82508866008866,0.9093288697974935,0.8892332529992155,0.889980907839693,1.1761199038315058,1.3961716154628845,1.3150652097935396,Loc_1,11
11.93.0.1103_003_20210824_0935_38,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,142322.5,163859.75,162370.25,1348.652141571045,1458.644346833229,1559.2021023631096,428.0,458.5,462.0,429.0,433.5,428.5,0.5514018691588785,0.7714989293361885,0.7743423180214002,0.6074766355140186,0.6243921008803236,0.6273112020359668,1.0235690235690236,0.9939448057717596,0.9998744979919678,0.9832943306331459,0.9674937809618757,0.8507938921494351,0.9980260020756782,0.9974539139001841,0.9922285854753861,0.99548584195276,0.9785491675828012,0.9675882678038314,0.9938577386683058,0.9943367748016964,0.9357219175188279,0.7751263533973815,0.824132470731314,0.8202921717620106,0.9803161986085048,0.9333714886035951,0.9172501544171116,1.0023364485981308,0.9455365215322389,0.9280732835590051,0.8656716417910447,1.2694805194805197,1.5412401574803152,0.4428904428904429,0.5393948264849904,0.491074833044634,0.9647260980136092,0.9658305336567472,0.9342425603443392,110.98705968913823,107.64849462907863,108.31281117706834,90.89943897728318,88.55212063139845,89.23229846319234,65.40248321530396,65.71012541848187,66.92512525551341,102.08129311137681,99.61237038215201,100.23116066839559,132.39397590361446,132.4994316793197,132.44666684976008,145.86761703301755,144.33825360679967,143.92216698904187,12.71326046166312,9.220852745797348,8.241139040648813,15.952754462061648,11.163748059481616,12.383614659030084,7.225023278017358,5.648363316081078,5.528467204936036,14.136433803945419,10.417065081574668,10.709109689213927,7.279199140628568,4.130170461804912,5.774726812890686,3.6411235289958674,2.7772227335922848,2.904818341428551,0.1565837265837266,0.15273559273559273,0.14683755183755184,0.99586493913301,0.9961201946188203,0.9961820579797578,0.9603395116363057,0.9585887770246946,0.9601170372339557,5.343080223080223,5.439830544830544,5.364800514800515,0.9219959613982747,0.9076046701093186,0.9086440478488037,1.0592722829729986,1.1515198016338508,1.1346399071565445,Loc_1,11
11.93.0.1103_004_20210824_0935_46,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,145448.0,164454.25,165925.5,1365.0724520683289,1454.2234774827957,1464.0654480457306,431.0,464.0,465.0,432.0,442.0,438.0,0.6334106728538283,0.6687856651610624,0.6603249934085453,0.5754060324825986,0.6146814996561274,0.6550448912756893,0.945859872611465,0.9956704420898794,1.0028437815975733,0.9808581679422985,0.9768389699543514,0.972481284115338,0.9977670838664092,0.9976636964116012,0.9969334000176376,0.9934336649774058,0.9882597808310805,0.9834989877917728,0.9936505332559109,0.994205002640254,0.99438314558115,0.7811721233995016,0.8015419123679064,0.8145683230796403,0.9528633625661501,0.944044897895983,0.9223061049919679,1.0023201856148491,0.9526106433205078,0.941814800938068,1.096,1.0333899951432735,0.7071878975607058,0.5069444444444444,0.5260749783647323,0.4941067256341789,0.9367234635019559,0.9616052612883106,0.93884791100338,111.30343690937917,114.33750130895636,111.55981084933859,114.28652555960623,114.78269385158956,102.32126488756725,73.51328812891322,75.49442869387487,72.50821211238676,119.7533612203402,121.01109994996878,111.09633807998283,119.89908725289096,121.21758927082404,126.92563114088199,150.20307951379868,149.77015889760665,146.34929643311517,12.497340665787195,9.350638876781606,9.00650624953244,13.011744452004042,11.882335689952777,11.893246117048514,6.2991122046582335,6.444377843021144,7.523964809468675,12.765541683768317,10.344311450453374,10.888711007968237,3.6181670003339295,5.027661805176299,3.4003071355645482,3.581105814515332,2.736400665807814,2.533502307264277,0.15925639925639928,0.1676054626054626,0.16173459173459173,0.9960102752231551,0.996545502646476,0.9957692202335462,0.961072765325769,0.9567366553651946,0.958629875096936,7.018492778492779,7.073763048763048,7.477393107393108,0.9199233332271645,0.9075755398867013,0.9064692736725315,1.0371460944106388,1.1572646436090495,1.1527812847289547,Loc_1,11
11.93.0.1103_005_20210824_0935_56,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,172052.0,212573.5,214505.25,1493.5195055007935,1663.5615643262863,1673.0156059265137,462.0,487.0,498.5,477.0,551.5,550.5,0.47619047619047616,0.7353386566780136,0.7299345046765111,0.7510822510822511,0.511509307416828,0.5102452248028293,1.012084592145015,1.0276118741037505,1.011844653231012,0.9692767414153084,0.964824331592207,0.9623928824722299,0.9980074885945399,0.9979022931879182,0.9980316222983221,0.9797580572170967,0.9731927951647733,0.970124318013776,0.994636686786646,0.9956901985969762,0.9960073318424085,0.7807273090291958,0.7912240691375354,0.7810502043444758,0.9564541276031494,0.8558873203380364,0.8681340519987819,1.0324675324675325,1.1323939443790627,1.105038225745382,0.5024390243902439,1.8866972477064219,1.7256483561364102,0.3857442348008386,0.5343984789273544,0.573699755791697,0.9482161589045423,0.8831931854804995,0.8497051133644942,108.13765664670571,108.32639010341973,106.49523129862963,115.2943514659837,100.61189909872095,98.73669140824764,74.86951597740882,70.62251215502467,70.32209031206752,119.92341798855637,108.70392750125339,106.93817590310623,118.17534068114021,126.16456504249886,126.41899275088049,149.45551714693886,146.1322624086187,145.3468973826316,9.536322638846016,8.520364996044513,7.01604308412852,12.793294825253582,16.33919171634313,10.94917501420428,5.992435124643931,7.690957913866672,5.3339490036049,11.915385003872414,14.175487442896749,9.914809400007893,3.735163479652723,6.236806219941458,3.511229849782972,3.449588985575307,3.869747875800314,2.9067234425782136,0.18934934934934938,0.20656013156013153,0.19842842842842845,0.9962771101056045,0.996248882350558,0.9962439079721994,0.9522027157684289,0.944992548120707,0.9465309688778409,7.738326898326898,8.128103103103102,7.912740597740597,0.9031256061947338,0.8770330476650866,0.8759757237597599,1.2390010652540122,1.543812503792294,1.476273001926892,Loc_1,11
11.93.0.1103_006_20210824_0936_05,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,171320.0,194504.25,182592.75,1480.94499874115,1584.5994309186935,1540.4004162549973,480.0,516.0,485.0,455.0,461.0,460.0,0.6166666666666667,0.7272291863099016,0.7525571504518873,0.5875,0.6259264407021603,0.6254651780967571,1.0560747663551402,0.9963605651105651,0.9919179657551751,0.9816124791275247,0.9733460404050549,0.9668650153319948,0.99805713253735,0.9978172052221835,0.9952751679234252,0.9924273410599951,0.9829689147361993,0.9769416173386374,0.9945363823884772,0.9950947291915189,0.9948285421449197,0.7844322344322344,0.8175947212461744,0.8182645868248585,0.9358073431562207,0.8982368498111137,0.9371105531597342,0.9479166666666666,0.8936015957506752,0.9486443381180223,1.2105263157894737,1.11632425593445,0.8528198989092843,0.46813186813186813,0.4892104272539055,0.5389341840954744,0.9409367945823928,0.9573915930676131,0.9517926191901589,113.69324788485272,111.64739552786511,111.98992951693313,108.58041276969057,104.55454600812125,104.19674058793193,71.88610916985115,72.23356440752386,73.14813133917826,115.99262486431832,112.57000650597236,112.57697094722366,124.04269698006037,125.57509590700626,126.03229155922297,149.26303659316312,147.27963502456566,146.7264878803507,12.737329726144226,8.154615480016385,7.24629987958695,16.699376374695053,10.467047430192014,10.789890337365831,7.470452060020591,5.345058188212771,5.281063266523377,15.095670963728647,9.487451414526687,9.280869094139689,6.452452337121337,3.778851418121714,4.432767586868469,4.0858442731561135,2.596416692886257,2.479718332629763,0.18158587158587158,0.18890247390247386,0.17300800800800803,0.9966146793285717,0.996529146257837,0.9964236891967948,0.9527488405747946,0.948410097258046,0.953696125952656,6.724338624338625,7.223766623766622,7.1410546260546255,0.9035551645065073,0.8882039732857951,0.8957780017476732,1.2717952135764035,1.359828654434169,1.2569214077549513,Loc_1,11
11.93.0.1103_007_20210824_0936_18,Loc_1_2021,2021,11.93.0.1103,Loc_1,14-001-1714,Gawiler,183738.0,208464.0,208903.0,1531.5445384979248,1639.508370757103,1641.0630776882172,482.0,503.0,500.5,480.0,524.5,536.5,0.6514522821576764,0.6909749261778926,0.6716169243677335,0.5954356846473029,0.5617457198989615,0.5424787246793719,1.0263929618768328,0.99034902168165,0.997008766238665,0.9843500934832783,0.9745723818868677,0.973926490040322,0.9982207420727948,0.9977681728189522,0.9980888967581086,0.993709564050716,0.9821857020555089,0.9823407174064378,0.9952794992300731,0.9961175369192912,0.9957075254276437,0.794164937759336,0.7901737760372299,0.7775768429085581,0.9749335420328409,0.9478281834450435,0.9222413017695528,0.995850622406639,1.0429749419898566,1.071756762155899,1.2028985507246377,0.9792011399154257,1.131734006734007,0.4979166666666667,0.5368463909730704,0.5385456885456885,0.9336890883166988,0.9518100456187131,0.9388617931502078,111.12048275389152,110.57380149634254,111.73139469798018,113.77976410889391,101.996080440325,105.09471167587652,73.19598847973668,70.2852522099645,73.10567120807927,119.31267228965234,110.34831959303295,112.90140887004573,120.10729616676953,126.33853856417832,125.48366937404725,150.1589727765206,147.2497557721175,146.95982100323934,12.613547399051926,9.119389617403975,10.372491822698423,15.48454173034546,14.29139000959967,11.091869180526823,7.097161453796369,7.013276771197944,8.983875249389909,14.522324979073202,12.86140522609687,10.541846241658936,4.84813471164435,4.426627474542828,3.61840249648222,4.059532246210492,3.4426269944199466,2.9335887747835696,0.20009867009867013,0.2043343343343343,0.20462319462319462,0.9964435858725358,0.9962504172521149,0.9960143694392547,0.9487930058490733,0.9451355438670384,0.9469223609065575,7.928512798512799,8.085958815958815,8.84875017875018,0.8954492268236518,0.8796730030785072,0.8796481212939427,1.3493804801442264,1.493076135524471,1.4346601501895786,Loc_1,11
